title,section_title,word_count,text,completeness_label
Zambia,Politics,268,"Politics in Zambia takes place in a framework of a presidential representative democratic republic, whereby the president of Zambia is both head of state and head of government in a pluriform multi-party system. The government exercises executive power, while legislative power is vested in both the government and parliament.
Zambia became a republic immediately upon attaining independence in October 1964. From 2011 to 2014, Zambia's president had been Michael Sata, until Sata died on 28 October 2014. After Sata's death, Vice President Guy Scott, a Zambian of Scottish descent, became acting president. Presidential elections were held on 22 January 2015. A total number of 11 presidential candidates contested in the election and On 24 January 2015, it was announced that Edgar Chagwa Lungu had won the election to become the 6th President in a tightly contested race. He won 48.33% of the vote, a lead of 1.66% over his closest rival, Hakainde Hichilema, with 46.67%. Nine other candidates all got less than 1% each. In August 2016 Zambian general election president Edgar Lungu won re-election narrowly in the first round of the election. The opposition had allegations of fraud and the governing Patriotic Front (PF) rejected the allegations made by opposition UPND party.
In the 2021 general elections, characterised by a 70% voter turnout, Hakainde Hichilema won 59% of the vote, with his closest rival, incumbent president Edgar Chagwa Lungu, receiving 39% of the vote. On 16 August Edgar Lungu conceded in a TV statement, sending a letter and congratulating president-elect Hakainde Hichilema. On 24 August 2021, Hakainde Hichilema was sworn in as the new president of Zambia.",Complete
Zambia,Geography,779,"Zambia is a landlocked country in southern Africa, with a tropical climate, and consists mostly of high plateaus with some hills and mountains, dissected by river valleys. At 752,614 km2 (290,586 sq mi) it is the 39th-largest country in the world, slightly smaller than Chile. The country lies mostly between latitudes 8° and 18°S, and longitudes 22° and 34°E.
Zambia is drained by two major river basins: the Zambezi/Kafue basin in the centre, west, and south covering about three-quarters of the country; and the Congo basin in the north covering about one-quarter of the country. A very small area in the northeast forms part of the internal drainage basin of Lake Rukwa in Tanzania.
In the Zambezi basin, there are a number of major rivers flowing wholly or partially through Zambia: the Kabompo, Lungwebungu, Kafue, Luangwa, and the Zambezi itself, which flows through the country in the west and then forms its southern border with Namibia, Botswana and Zimbabwe. Its source is in Zambia but it diverts into Angola, and a number of its tributaries rise in Angola's central highlands. The edge of the Cuando River floodplain (not its main channel) forms Zambia's southwestern border, and via the Chobe River that river contributes very little water to the Zambezi because most are lost by evaporation.
Two of the Zambezi's longest and largest tributaries, the Kafue and the Luangwa, flow mainly in Zambia. Their confluences with the Zambezi are on the border with Zimbabwe at Chirundu and Luangwa town respectively. Before its confluence, the Luangwa River forms part of Zambia's border with Mozambique. From Luangwa town, the Zambezi leaves Zambia and flows into Mozambique, and eventually into the Mozambique Channel.
The Zambezi falls about 100 metres (328 ft) over the 1.6-kilometre-wide (1-mile) Victoria Falls, located in the southwest corner of the country, subsequently flowing into Lake Kariba. The Zambezi valley, running along the southern border, is both deep and wide. From Lake Kariba going east, it is formed by grabens and like the Luangwa, Mweru-Luapula, Mweru-wa-Ntipa and Lake Tanganyika valleys, is a rift valley.
The north of Zambia is very flat with broad plains. In the west the most notable being the Barotse Floodplain on the Zambezi, which floods from December to June, lagging behind the annual rainy season (typically November to April). The flood dominates the natural environment and the lives, society, and culture of the inhabitants and those of other smaller, floodplains throughout the country.

In Eastern Zambia the plateau which extends between the Zambezi and Lake Tanganyika valleys is tilted upwards to the north, and so rises imperceptibly from about 900 m (2,953 ft) in the south to 1,200 m (3,937 ft) in the centre, reaching 1,800 m (5,906 ft) in the north near Mbala. These plateau areas of northern Zambia have been categorised by the World Wildlife Fund as a large section of the Central Zambezian miombo woodlands ecoregion.
Eastern Zambia shows great diversity. The Luangwa Valley splits the plateau in a curve north-east to south-west, extended west into the heart of the plateau by the deep valley of the Lunsemfwa River. Hills and mountains are found by the side of some sections of the valley, notably in its north-east the Nyika Plateau (2,200 m or 7,218 ft) on the Malawi border, which extend into Zambia as the Mafinga Hills, containing the country's highest point, Mafinga Central (2,339 m or 7,674 ft).
The Muchinga Mountains, the watershed between the Zambezi and Congo drainage basins, run parallel to the deep valley of the Luangwa River and form a sharp backdrop to its northern edge, although they are almost everywhere below 1,700 m (5,577 ft). Their culminating peak Mumpu is at the western end and at 1,892 m (6,207 ft) is the highest point in Zambia away from the eastern border region. The border of the Congo Pedicle was drawn around this mountain.
The southernmost headstream of the Congo River rises in Zambia and flows west through its northern area firstly as the Chambeshi and then, after the Bangweulu Swamps as the Luapula, which forms part of the border with the Democratic Republic of the Congo. The Luapula flows south then west before it turns north until it enters Lake Mweru. The lake's other major tributary is the Kalungwishi River, which flows into it from the east. The Luvua River drains Lake Mweru, flowing out of the northern end to the Lualaba River (Upper Congo River).
Lake Tanganyika is the other major hydrographic feature that belongs to the Congo basin. Its south-eastern end receives water from the Kalambo River, which forms part of Zambia's border with Tanzania. This river has Africa's second highest uninterrupted waterfall, the Kalambo Falls.",Complete
Zambia,Demographics,234,"As of the 2022 Zambian census, Zambia's population was 19,610,769. During its colonial administration by the British between 1911 and 1963, the country attracted immigrants from Europe and the Indian subcontinent, the latter of whom came as indentured workers. While most Europeans left after the collapse of white-minority rule, many Asians remained. Zambia is home to a growing Asian community, with a majority being of Indian and Chinese descent.

In the first census—conducted on 7 May 1911—there were a total of 1,497 Europeans; 39 Asiatics and an estimated 820,000 black Africans. Black Africans were not counted in the six censuses conducted in 1911, 1921, 1931, 1946, 1951 and 1956, prior to independence, but their population was estimated. By 1956, there were 65,277 Europeans, 5,450 Asiatics, 5,450 coloureds and an estimated 2,100,000 black Africans.
The main ethnic groups in Zambia are Bemba 3.3 million (33.6%), Nyanja 1.8 million (18.2%), Tonga 1.7 million (16.8%), North-Western peoples 1 million (10.3%), Lozi (Barotse) 770,000 (7.8%), Mambwe 580,000 (5.9%), Tumbuka 500,000 (5.1%), Lamba 165,000 (2%), Asians 11,900 and Europeans 6,200.
In the 2010 population census, 99.2% were black Africans and 0.8% consisted of other racial groups.

Zambia is one of the most highly urbanised countries in sub-Saharan Africa, with 44% of the population concentrated along the major transport corridors, while rural areas are sparsely populated. The fertility rate was 6.2 as of 2007 (6.1 in 1996, 5.9 in 2001–02).",Complete
Zambia,Economy,542,"In 2022, Zambia averages between $7.5 billion and $8 billion of exports annually. It totaled $9.1 billion worth of exports in 2018.  In  2015, about 54.4% of Zambians lived below the recognised national poverty line, improved from 60.5% in 2010.  Rural poverty rates were about 76.6% and urban rates at about 23.4%.  The national poverty line was ZMK 214 (USD 12.85) per month.  As of the latest estimate in 2018 by the United Nations Development Programme, 47.9 percent of the population continued to be affected by multidimensional poverty. Unemployment and underemployment in urban areas are serious problems.  Most rural Zambians are subsistence farmers.
Zambia was ranked 116th in the Global Innovation Index in 2024. Social indicators continue to decline, particularly in measurements of life expectancy at birth (about 40.9 years) and maternal mortality (830 per 100,000 pregnancies) in 2007. By 2023, the life expectancy at birth had risen again to around 62 years.
Zambia fell into poverty after international copper prices declined in the 1970s. The socialist regime made up for falling revenue with several abortive attempts at International Monetary Fund structural adjustment programmes (SAPs). The policy of not trading through the main supply route and line of rail to the sea – the territory was known as Rhodesia (from 1965 to 1979), and now known as Zimbabwe – cost the economy greatly. After the Kaunda regime, (from 1991) successive governments began limited reforms. The economy stagnated until the late 1990s. In 2007 Zambia recorded its ninth consecutive year of economic growth. Inflation was 8.9%, down from 30% in 2000.
Zambia is still dealing with economic reform issues such as the size of the public sector, and improving Zambia's social sector delivery systems. Economic regulations and red tape are extensive, and corruption is widespread. The bureaucratic procedures surrounding the process of obtaining licences encourages the widespread use of facilitation payments. Zambia's total foreign debt exceeded $6 billion when the country qualified for Highly Indebted Poor Country Initiative (HIPC) debt relief in 2000, contingent upon meeting certain performance criteria. Initially, Zambia hoped to reach the HIPC completion point, and benefit from substantial debt forgiveness, in late 2003.

In January 2003, the Zambian government informed the International Monetary Fund and World Bank that it wished to renegotiate some of the agreed performance criteria calling for privatisation of the Zambia National Commercial Bank and the national telephone and electricity utilities. Although agreements were reached on these issues, subsequent overspending on civil service wages delayed Zambia's final HIPC debt forgiveness from late 2003 to early 2005, at the earliest. In an effort to reach HIPC completion in 2004, the government drafted an austerity budget for 2004, freezing civil service salaries and increasing the number of taxes. The tax hike and public sector wage freeze prohibited salary increases and new hires. This sparked a nationwide strike in February 2004.
The Zambian government is pursuing an economic diversification programme to reduce the economy's reliance on the copper industry. This initiative seeks to exploit other components of Zambia's rich resource base by promoting agriculture, tourism, gemstone mining, and hydro-power. In July 2018, Turkish president Recep Tayyip Erdoğan and Zambia's president Edgar Lungu signed 12 agreements in capital Lusaka on areas ranging from trade and investment to tourism and diplomacy.",Complete
Zambia,Culture,413,"Prior to the establishment of modern Zambia, the inhabitants lived in independent tribes, each with its own way of life. One of the results of the colonial era was the growth of urbanisation. Different ethnic groups started living together in towns and cities, influencing each other's way of life. They also started adopting aspects of global or universal culture, especially in terms of dressing and mannerisms. Much of the original cultures of Zambia have largely survived in rural areas, with some outside influences such as Christianity. Cultures that are specific to certain ethnic groups within Zambia are known as 'Zambian cultures' while those lifestyles that are common across ethnic groups are labelled ""Zambian culture"" because they are practiced by almost every Zambian. In the urban setting, there is a continuous integration and evolution of these cultures to produce what is called ""Zambian culture"".

Zambia practices several ceremonies and rituals ranging from nationally recognised traditional ceremonies to unrecognised yet important ceremonies. Many of the ceremonies and rituals are performed on special occasions celebrating or marking achievements, anniversaries, the passage of time, coronations and presidential occasions, atonement and purification, graduation, dedication, oaths of allegiance, initiation, marriage, funeral, birth ceremonies and others.
Like most African countries, Zambia practices both disclosed and undisclosed ceremonies and rituals. Among the disclosed ceremonies and rituals include calendrical or seasonal, contingent, affliction, divination, initiation and regular or daily ceremonies. Undisclosed ceremonies include those practiced in secret such by spiritual groups like Nyau and Nakisha dancers and traditional marriage counsellors such as alangizi women. As of December 2016, Zambia had 77 calendrical or seasonal traditional ceremonies recognized by government, and this number will increase in the near future. The ceremonies once a year include Nc'wala, Kulonga, Kuomboka, Malaila, Nsengele, Chibwela kumushi, Dantho, Ntongo, Makundu, Lwiindi, Chuungu, and Lyenya. These are known as Zambian traditional ceremonies. Some of the more prominent are: Kuomboka and Kathanga (Western Province), Mutomboko (Luapula Province), Kulamba and Ncwala (Eastern Province), Lwiindi and Shimunenga (Southern Province), Lunda Lubanza (North Western), Likumbi Lyamize (North Western), Mbunda Lukwakwa (North Western Province), Chibwela Kumushi (Central Province), Vinkhakanimba (Muchinga Province), Ukusefya Pa Ng'wena (Northern Province).
Popular traditional arts include pottery, basketry (such as Tonga baskets), stools, fabrics, mats, wooden carvings, ivory carvings, wire craft, and copper crafts. Most Zambian traditional music is based on drums (and other percussion instruments) with a lot of singing and dancing. In urban areas, foreign genres of music are popular, particularly Congolese rumba, African-American music and Jamaican reggae.",Complete
Zambia,Notable people,0,,Incomplete
Zambia,See also,7,"Index of Zambia-related articles
Outline of Zambia",Incomplete
Zambia,Notes,0,,Incomplete
Zambia,References,0,,Incomplete
Zambia,Further reading,0,,Incomplete
Zambia,External links,62,"
Official government website Archived 19 June 2005 at the Wayback Machine
Zambia. The World Factbook. Central Intelligence Agency.
Zambia Corruption Profile from the Business Anti-Corruption Portal (archived 20 April 2014)
Zambia profile from BBC News
 Wikimedia Atlas of Zambia
Key Development Forecasts for Zambia from International Futures
World Bank Summary Trade Statistics Zambia
First early human fossil found in Africa makes debut",Moderate
Politics of Zambia,Government and constitution,308,"The constitution promulgated on 25 August 1973, abrogated the original 1964 constitution. The new constitution and the national elections that followed in December 1973 were the final steps in achieving what was called a ""one-party participatory democracy"".
The 1973 constitution provided for a strong president and a unicameral National Assembly. National policy was formulated by the Central Committee of the United National Independence Party (UNIP), the sole legal party in Zambia. The cabinet executed the central committee's policy.
In accordance with the intention to formalise UNIP supremacy in the new system, the constitution stipulated that the sole candidate in elections for the office of president was the person selected to be the president of UNIP by the party's general conference. The second-ranking person in the Zambian hierarchy was UNIP's secretary-general.
In December 1990, at the end of a tumultuous year that included riots in the capital and an attempted coup, President Kaunda signed legislation ending UNIP's monopoly on power. In response to growing popular demand for multiparty democracy, and after lengthy, difficult negotiations between the Kaunda government and opposition groups, Zambia enacted a new constitution in August 1991. The constitution enlarged the National Assembly from 136 members to a maximum of 158 members, established an electoral commission, and allowed for more than one presidential candidate who no longer had to be a member of UNIP. The constitution was amended again in 1996 to set new limits on the presidency (including a retroactive two-term limit, and a requirement that both parents of a candidate be Zambian-born). The National Assembly comprises 150 directly elected members, up to ten (usually eight) presidentially appointed members, and a speaker. Zambia is divided into ten provinces, each administered by an appointed Provincial minister who essentially performs the duties of a governor.
As of 2010, a new constitution is in the process of being drafted.",Complete
Politics of Zambia,Political history,174,"The major figure in Zambian politics from 1964 to 1991 was Kenneth Kaunda, who led the fight for independence and successfully bridged the rivalries among the country's various regions and ethnic groups. Kaunda tried to base government on his philosophy of ""humanism"", which condemned human exploitation and stressed cooperation among people, but not at the expense of the individual. During Kaunda's presidency, members of all ethnic groups were represented by ministers in the government, in relation to their demographic size.
Zambia conducted three democratic elections (1962, 1964, and 1968) after achieving independence. The elections were marred by violence and irregularities, but all parties respected the election results.
Before 1972, Zambia had three significant political parties: the United National Independence Party (UNIP), the African National Congress (ANC), and the United Progressive Party (UPP). The ANC drew its strength from the western and southern provinces, while the UPP found some support among Bemba speakers in the Copperbelt and northern provinces. Although not strongly supported in all areas of the country, only UNIP had a nationwide following.",Complete
Politics of Zambia,Executive branch,179,"The executive branch of the Zambian government is vested in the president who is elected in a two round system. Presidents serve terms of five years and are limited to two terms.
Prior to the 2016 Constitutional Amendment the Zambian vice-president was appointed by the president, but the current 2016 amendment puts the vice-president on the same electoral ticket as the president (running mate) (Article 110 Sec 2, 3 and 4) and in the event of a vacancy of an elected president the vice-president is the immediate successor to the president and remains president until the next general election (Article 106 Sec 5(a) and Sec 6). This is in contrast to the 1996 constitution that required a by-election within 90 days of an elected president's vacancy with the vice-president acting as an interim (as was the case with former Acting-President Guy Scott in October 2014 to January 2015 and former President Rupiah Banda in 2008 after the deaths of Presidents Sata and Mwanawasa respectively).
The presidency is currently filled by Hakainde Hichilema with Mutale Nalumango as vice-president since 2021.",Complete
Politics of Zambia,Legislative branch,73,"The unicameral National Assembly of Zambia is the country's legislative body. The current National Assembly, formed following elections held on 12 August 2021, has a total of 167 members. 156 members are directly elected in single-member constituencies using the simple majority (or First-past-the-post) system. 8 seats are filled through presidential appointment, and 3 seats are held by ex-officio members: the Vice President, the Speaker and one Deputy Speaker. All members serve five-year terms.",Moderate
Politics of Zambia,Political parties and elections,0,,Incomplete
Politics of Zambia,Judicial branch,31,"The Supreme Court is the highest court and the court of appeal; below it are the high court, magistrate's court, and local courts. A separate Constitutional Court was established in 2016.",Incomplete
Politics of Zambia,Military,52,"The Zambian Defense Force (ZDF) consists of the army, the air force, and the Zambian National Service (ZNS). The ZDF is designed primarily for external defence. The Zambian Police force is not part of the defence force, it was established for internal security services and is under the ministry of home affairs.",Moderate
Politics of Zambia,Foreign relations,233,"Zambia is a member of the Non-Aligned Movement (NAM), the Commonwealth, the African Union (and its predecessor the Organization of African Unity or OAU), the Southern African Development Community (SADC), and the Common Market for Africa (COMA), which is headquartered in Lusaka.
President Kaunda was a persistent and visible advocate of change in Southern Africa, supporting liberation movements in Mozambique, Namibia, Southern Rhodesia (Zimbabwe), and South Africa. Many of these organisations were based in Zambia during the 1970s and 1980s.
President Chiluba assumed a somewhat higher profile internationally in the mid- and late 1990s. His government played a constructive regional role sponsoring Angola peace talks that led to the 1994 Lusaka Protocols. Zambia has provided troops to UN peacekeeping initiatives in Mozambique, Rwanda, Angola, and Sierra Leone. Zambia was the first African state to cooperate with the International Criminal Tribunal for Rwanda into the Rwandan genocide in 1994.
In 1998, Zambia took the lead in efforts to establish a cease-fire in the Democratic Republic of Congo. Zambia was active in the Congolese peace effort after the signing of a cease-fire agreement in Lusaka in July and August 1999, although activity diminished considerably after the Joint Military Commission tasked with implementing the ceasefire relocated to Kinshasa in September 2001.
Zambia is also a member of the International Criminal Court with a Bilateral Immunity Agreement of protection for the US-military (as covered under Article 98).",Complete
Politics of Zambia,References,0,,Incomplete
Politics of Zambia,External links,3,"
Zambian Politics News",Incomplete
Zambia women's national football team,History,1267,"Zambia became an official women's national team in 1983, and was one of the first African women's national football teams to exist on the continent.
In 2003, the kit for the team was provided as a result of a sponsorship deal with Umbro who first agreed to sponsor the Zambia national football team. The team's official kit colours include green shorts, a green jersey and green socks.
Some matches were played in 1994, for qualification for 1995 FIFA Women's World Cup. Zambia played in a 5 November 1994 World Cup qualifier against South Africa in South Africa, where Zambia lost 3–5. In the return match in Lusaka, Zambia on 17 November 1994, Zambia lost with a score of 2–6.
Between these games and 2001, it did not play in any FIFA sanctioned matches. It participated in the 2002 COSAFA Cup women's tournament in Harare, Zimbabwe. It was in Group A. It beat the Malawi women's national football team 8–0 on 20 April.  It played against Zimbabwe women's national football team on 22 April where Zambia lost 0–4. On 23 April, it beat Lesotho women's national football team 3–1. It finished second in its group.  On 26 April, it lost to South Africa women's national football team 1–3 in the semifinals.  It went on to beat Mozambique women's national football team 1–0 in the third place game, with Julia Siame scoring the only goal in the 60th minute. Later that year, in a regional qualifying match for a different tournament, on 21 September in Lusaka, Zambia against South Africa, the team lost 1–4 after being down 0–2 at the half.  In the return match in South Africa on 12 October 2002, it lost 0–4. By 2003, it was ranked the 106th best women's national team by FIFA.
In 2004, its rank dropped to 113. That year, the team was coached by Cephias Katongo, who was coaching the Zambia national under-17 football team and a top-level club team at the same time. In 2004, Zimbabwe women's national football team had committed to play a match against Zambia before Zimbabwe took on Tanzania in Dar e Salaam and this did not happen because of organizational problems by Zimbabwe Football Association.
In 2005, the team's FIFA ranking was unchanged and remained at 113, with it playing in no FIFA recognised matches. The following year, in 2006, Zambia world ranking dropped down to 126. That year, the head coach was George Chikokola. In March 2006, the team played a home and away set of against Congo DR. On Saturday, 11 March 2006 in a game played in Lubumbashi, Congo DR won 3–0 against Zambia.  Congo DR led 1–0 at the half. On Saturday, 25 March 2006 in a game played in Chingola, Zambia lost 2–3, a score that remained the same from half time, against Congo DR.
In 2006, Zambia hosted a regional COSAFA women's football tournament. Originally nine countries were scheduled to participate but Mozambique withdrew and the number was cut to eight. South Africa won the tournament and Zambia came out as third place winner.
The 2006 team had 20 players. The regional COSAFA championship team was announced on 18 August 2006. The 2006 Confederation of Southern African Football Associations women's tournament was held in Lusaka. It was in Group A. On 22 August, it tied Namibia 2–2 with Noria Sosala scoring in the 15th minute and Charity Mpongo scoring in the 30th minute for Zambia. It beat Swaziland 7–0 on 24 August, with Charity Mpongo scoring in the 23rd, 43rd, 64th and 67th minutes, Susan Banda scoring in the 37th minute, Gift Lishika scoring in the 41st minute, and Martha Kapombo scoring in the 56th minute for Zambia.  It finished in the top of its group.  On 25 August in a semifinal against Namibia, it tied 1–1 with Martha Kapombo scoring its only goal in the 90th minute.  It lost the game in an overtime shoot out by 4–5.  On 26 August, it beat Zimbabwe 2–1 to finish third with Noria Sosala scoring both goals in the 67th and 75th minutes.
2007 saw an improvement in rank for Zambia, moving up 9 sports to 117 best team in the world. That year, the team was supported to participate in the 2007 African Games qualifying tournament, opening against the Mozambique women's national football team and Zambia withdrew from the tournament before it played a single game. Later that year, on Sunday, 2 December 2007 in a game played in Harare, Zimbabwe won 3–1 against Zambia.  The game was part of the 2008 African Women Championship. In the return match on Sunday, 16 December 2007 in a game played in Lusaka, Zambia won 2–1 against Zimbabwe.
In 2008, the team's ranking again went up, this time to 110. The played 1 FIFA recognised match on Sunday, 4 May 2008 in a game played in Benguela against Botswana.  Zambia won 4–2, holding on from a 3–1 score at the half. In 2009, FIFA ranked the country as the 92 in the world. That year, it did not play any FIFA recognised matches. The team's world ranking fell in 2010 to 122. That year, it played in 2 FIFA recognised matches. The first was on Saturday, 2 October 2010 in a game played in Lobatse against Botswana, which Zambia won 4–1, holding on to a 3–0 half time lead. The second game was on Saturday, 23 October 2010 in a game played in Lusaka. Zambia won 2–1 against Botswana holding on to a 1–0 half time lead.
Zambia team's rank fell in 2011, this time to 125th best in the world. It did not make it into the final group qualification round for the CAF region that fought it out to represent Africa in the World Cup.  In January, the team played a pair of games against South Africa.  It lost the 15 January game in Lusaka 1–2, going down with a score of 0–0 at the half.  It lost the 29 January game in Umlazi 0–3 after being down 0–1 at the half. Later that year, it played 3 games in Harare against South Africa, Tanzania and Botswana. On Saturday, 2 July, South Africa won 4–1 against Zambia. On Sunday, 3 July, Zambia won 4–1 against Tanzania. On Tuesday, 5 July, Botswana lost 1–4 against Zambia. The country did not have a team competing at the 2011 All Africa Games.
Going into the 2012 season, the team coach is Enala Phiri-Simbeye, a woman with Deborah Chisanga serving as the team's skipper. On 14 January 2012, it played a game against Malawi that it won 7–0 after being ahead 4–0 at the half. The game was part of the CAF African Women's Championship and was played in the first round and played in Lusaka. Prior to the start of the game, the team danced on the field and sang Chikokishi music. Malawi beat Zambia 4–2 following a 1–0 lead at halftime in the return leg played in Blantyre, Malawi on 29 January 2012.  Suzan Banda scored the second goal of the game, and the first for Zambia in the match. Mupopa Kawange scored Zambia's second goal.  Zambia had a number of fans, most women, who attended the game in Malawi. In March 2012, the team was ranked the 126th best in the world and the 19th best in CAF.
In the African qualifiers for the 2020 Olympics, it defeated Cameroon in the final round and qualified for the Olympics for the first time. In its Olympics debut, it experienced a 3–10 loss to the Netherlands, the highest-scoring women's soccer match in Olympics history.",Complete
Zambia women's national football team,Fixtures,8,"Legend
  Win
  Draw
  Loss
  Void and postponed
  Fixture",Incomplete
Zambia women's national football team,Coaching staff,0,,Incomplete
Zambia women's national football team,Players,0,,Incomplete
Zambia women's national football team,Competitive record,0,,Incomplete
Zambia women's national football team,Honours,0,,Incomplete
Zambia women's national football team,References,0,,Incomplete
Zambia women's national football team,External links,17,"Facebook
X
Official website Archived 6 May 2023 at the Wayback Machine
FIFA profile, FIFA.com (in English)",Incomplete
Zambian traditional ceremonies,Central Province,0,,Incomplete
Zambian traditional ceremonies,Copperbelt Province,0,,Incomplete
Zambian traditional ceremonies,Eastern Province,0,,Incomplete
Zambian traditional ceremonies,Luapula Province,0,,Incomplete
Zambian traditional ceremonies,Lusaka Province,0,,Incomplete
Zambian traditional ceremonies,Northern Province,0,,Incomplete
Zambian traditional ceremonies,Muchinga Province,0,,Incomplete
Zambian traditional ceremonies,North-Western Province,0,,Incomplete
Zambian traditional ceremonies,Southern Province,0,,Incomplete
Zambian traditional ceremonies,Western Province,3,"

== References ==",Incomplete
Mining in Zambia,History,114,"Indigenous people in what is now Zambia mined surface deposits for copper long before colonisation, They fashioned the metal into ingots for hand tools, weapons, and as a medium of exchange. Industrial copper production began in the Copperbelt near Solwezi in 1908. Foreign investment, mostly from the United States and South Africa drove major expansion in the copper industry between 1924 and 1969. Mining increased GDP, and by 1969 Zambia had one of the largest economies in Africa.
Between 1925 and 1975, Kabwe mine was the largest lead mine in Africa. The mine was shut down in 1994, leaving a legacy of toxic waste. Kabwe may be the most polluted city in the world.",Moderate
Mining in Zambia,Production,136,"Zambia produces copper, cobalt, gold, nickel, manganese, emeralds, beryllium, myriad gemstones, sulfur, zinc, coal, iron ore, steel, limestone, uranium and other platinum-group metals.
In 2022, Zambia produced 763,287 metric tons of copper. This was a 5% decrease from 800,696 tons in 2021.
Konkola Copper Mines (KCM) is the largest copper producing company in the country, producing two million tons of copper ore per year. The company operates Konkola Copper Mine and Nchanga Copper mine near Chingola. It also has the largest copper refinery in the country: Nkana Refinery in Kitwe. 
Mopani Copper Mines is owned by state mining company ZCCM-IH, and has operations at Mufulira and Nkana. Nkana has been in operation since 1931 and Mufulira, which has been in operation since 1933 lies 50 kilometres (31 mi) north of Kitwe. The company also produces cobalt.",Moderate
Mining in Zambia,Legal structure,542,"The Mines and Minerals Development Act No. 11 of 2015 defines the legal framework for Zambia's mining industry and sets rules for mining rights, mine safety, taxation, and environmental responsibilities.
Research by the Overseas Development Institute on the taxes and fees in the Zambian mining sector during privatisation in the late 1990s and the subsequent boom in copper prices reviewed the taxes and fees for mining and compared it internationally for royalties and corporate income tax in other major mining countries. There were significant differences between countries in how these taxes are calculated and as a result, a comparison of 'headline rates' on their own provide limited insight into how would-be investors perceive the mining sector.
They argued that perceptions offer an alternative and complementary approach to examine how Zambia compares from investors perspective to other countries. Using the Fraser Index component covering taxes and fees specifically, Zambia is in the middle of African countries, on par with South Africa, worse than Botswana, but better than the DRC. Perceptions that the taxes and fees for mining in Zambia are attractive does not necessarily mean the fiscal rates are themselves attractive (and vice versa) as investors tend to view taxes and fees in a broader context of risks to existing framework including its historical volatility and expectations regarding future changes, the possibility of negotiating a deal which is 'better' than the 'official' headline rates through exemptions or allowances, and other factors shaping the economics of the project for example if the geology is very favourable and extraction is low-cost, a firm will be able to accept a higher tax rate.
They claim the diversity of 'drivers' behind investment illustrates the challenges of talking about the 'competitiveness' of a sector's taxes and fees in a narrow sense and different companies will weigh the above factors differently depending on access to low-cost import markets, further complicating an assessment of what an 'average' investor would consider attractive. Government and its development partners have a role to play in promoting policies that make investment more attractive, such as increasing the predictability of the taxes and fees whilst reducing the costs of mining, from infrastructure to skills and quality of geodata.
They found Zambia is collecting and managing revenues from the mining sector, and that Extractive Industries Transparency Initiative has brought welcome transparency to the sector, but has limited scope. Debates have been less about whether revenue is going missing from companies to government, but more on whether Zambia is collecting what it is due. The main challenges therefore are for Zambia lie in reducing the complexity and opacity of mining sector fiscal framework, whilst boosting capacity of government agencies to monitor and collect fiscal contributions from the sector. Addressing these challenges can serve as a win-win for government, industry and development partners, by increasing taxes collected and satisfying those who are calling for greater contributions from the mining sector without further changes to an already-volatile taxes and fees.
They call for a better understanding and an open discussion between the government and mining sector, into what the sector's broader contribution is and what its needs are, to create the space for planning, education, infrastructure beyond the taxes and fees that explicitly take into account the mining sector.",Complete
Mining in Zambia,Environmental issues,72,"The Broken Hill Mine, which occupies a 2.5 km2 site just 1 km south-west of Kabwe town centre, is now closed.  Metals are still foraged from old tailings by locals.  A study by the Blacksmith Institute found Kabwe to be one of the ten worst polluted and deadliest places in the world due mostly to heavy metal (mostly Zinc, Cadmium and Lead) tailings making their way into local soil and water supply.",Moderate
Mining in Zambia,See also,17,"Mineral industry of Africa
Economy of Zambia
List of mines in Zambia
List of companies of Zambia",Incomplete
Mining in Zambia,References,0,,Incomplete
Mining in Zambia,External links,10,"
Ministry of Mines and Mineral Development
http://www.zda.org.zm/?q=content/mining-sector
https://miningforzambia.com/a-concentrated-mining-sector/
https://www.mmmd.gov.zm/
http://mines.org.zm/",Incomplete
